100,100
47.24883350904361,4.340766894664338,K,B
37.359857527570306,42.537450247212305,P,R
73.31212496154421,48.96312736559973,C,B
49.303664838996575,8.652749049396197,K,R
66.59954710596679,86.04605818280108,P,B
62.619320747440035,67.16080478766645,P,B
62.62032674086007,22.030264225704002,P,B
75.54589985865645,85.72134179843981,C,B
73.31672174537934,25.090241173041132,C,B
26.205550242771498,75.03655246645968,C,R
65.53001306222247,81.48839892678923,P,B
47.73780035365978,59.32337977827139,K,B
34.487592352869974,81.51776700020714,P,R
48.67136950231319,68.23416484756319,K,R
47.79285517227431,56.22923190516227,K,B
73.31288929348852,36.89756244736996,C,B
62.61677979914062,51.96486826843814,P,B
